system:index,volumetric_soil_water_layer_1,date,.geo
20121121,0.156301413,2012-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121122,0.155512954,2012-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121123,0.154661857,2012-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121124,0.15402966,2012-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121125,0.153502925,2012-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121126,0.153012778,2012-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121127,0.152617196,2012-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121128,0.152143779,2012-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121129,0.15168352,2012-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121130,0.151295603,2012-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121201,0.151013687,2012-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121202,0.150775231,2012-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121203,0.150520703,2012-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121204,0.150267433,2012-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121205,0.150006495,2012-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121206,0.152404586,2012-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121207,0.154315259,2012-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121208,0.152954678,2012-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121209,0.152055562,2012-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121210,0.151365753,2012-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121211,0.150884704,2012-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121212,0.150488364,2012-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121213,0.150153656,2012-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121214,0.149838128,2012-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121215,0.14956522,2012-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121216,0.149357586,2012-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121217,0.149162626,2012-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121218,0.148987354,2012-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121219,0.14883058,2012-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121220,0.148690571,2012-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121221,0.148555459,2012-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121222,0.148441125,2012-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121223,0.148333618,2012-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121224,0.14821974,2012-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121225,0.148153415,2012-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121226,0.148080302,2012-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121227,0.147997021,2012-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121228,0.147940209,2012-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121229,0.147907602,2012-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121230,0.147909039,2012-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121231,0.149867948,2012-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130101,0.15145502,2013-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130102,0.149915211,2013-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130103,0.149026752,2013-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130104,0.14854986,2013-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130105,0.148285363,2013-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130106,0.148107397,2013-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130107,0.147976055,2013-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130108,0.147893745,2013-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130109,0.147813425,2013-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130110,0.147690448,2013-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130111,0.147599451,2013-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130112,0.147505159,2013-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130113,0.147411381,2013-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130114,0.147339014,2013-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130115,0.147278818,2013-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130116,0.147255518,2013-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130117,0.147268424,2013-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130118,0.147251417,2013-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130119,0.147244439,2013-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130120,0.14724853,2013-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130121,0.147215621,2013-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130122,0.147204386,2013-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130123,0.147184699,2013-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130124,0.147157563,2013-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130125,0.147125762,2013-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130126,0.147102842,2013-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130127,0.147092814,2013-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130128,0.147073263,2013-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130129,0.147055151,2013-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130130,0.14703787,2013-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130131,0.147051614,2013-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130201,0.147053138,2013-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130202,0.147036126,2013-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130203,0.147026195,2013-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130204,0.147088798,2013-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130205,0.147146604,2013-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130206,0.147157307,2013-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130207,0.147112727,2013-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130208,0.147058611,2013-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130209,0.147027764,2013-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130210,0.147474241,2013-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130211,0.150481254,2013-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130212,0.152304081,2013-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130213,0.15118153,2013-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130214,0.150298121,2013-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130215,0.149655589,2013-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130216,0.149949022,2013-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130217,0.149547097,2013-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130218,0.148899895,2013-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130219,0.148403302,2013-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130220,0.148004361,2013-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130221,0.147677458,2013-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130222,0.147443783,2013-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130223,0.147284164,2013-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130224,0.14715468,2013-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130225,0.147043085,2013-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130226,0.14693462,2013-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130227,0.146863225,2013-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130228,0.146822091,2013-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130301,0.146783337,2013-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130302,0.146740624,2013-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130303,0.146698267,2013-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130304,0.146670299,2013-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130305,0.146665897,2013-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130306,0.146643093,2013-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130307,0.146629579,2013-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130308,0.146627167,2013-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130309,0.146580751,2013-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130310,0.146549676,2013-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130311,0.146539639,2013-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130312,0.146566835,2013-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130313,0.146585349,2013-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130314,0.146614257,2013-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130315,0.147012872,2013-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130316,0.153308474,2013-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130317,0.155382731,2013-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130318,0.152882037,2013-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130319,0.151220321,2013-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130320,0.149950005,2013-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130321,0.148996804,2013-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130322,0.148286737,2013-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130323,0.147811353,2013-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130324,0.147454244,2013-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130325,0.147202536,2013-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130326,0.147183268,2013-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130327,0.147070686,2013-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130328,0.147130163,2013-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130329,0.147113843,2013-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130330,0.146911345,2013-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130331,0.146749039,2013-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130401,0.146631882,2013-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130402,0.147029259,2013-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130403,0.147081799,2013-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130404,0.146843004,2013-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130405,0.146679875,2013-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130406,0.146579051,2013-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130407,0.146515685,2013-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130408,0.146456676,2013-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130409,0.14639089,2013-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130410,0.146361653,2013-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130411,0.146360145,2013-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130412,0.146309182,2013-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130413,0.146490989,2013-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130414,0.146536473,2013-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130415,0.146424233,2013-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130416,0.146392523,2013-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130417,0.146376693,2013-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130418,0.146347403,2013-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130419,0.149796109,2013-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130420,0.151518469,2013-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130421,0.15080986,2013-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130422,0.149925622,2013-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130423,0.149011175,2013-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130424,0.148388217,2013-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130425,0.154675872,2013-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130426,0.156551942,2013-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130427,0.152920543,2013-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130428,0.150646335,2013-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130429,0.149196967,2013-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130430,0.148191776,2013-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130501,0.149830085,2013-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130502,0.150329128,2013-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130503,0.149263701,2013-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130504,0.148504035,2013-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130505,0.147896557,2013-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130506,0.147448913,2013-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130507,0.147125323,2013-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130508,0.146953353,2013-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130509,0.146760124,2013-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130510,0.146621645,2013-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130511,0.14725342,2013-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130512,0.147405199,2013-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130513,0.147336118,2013-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130514,0.147595281,2013-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130515,0.148561587,2013-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130516,0.153121982,2013-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130517,0.153682623,2013-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130518,0.151184722,2013-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130519,0.150737487,2013-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130520,0.151223393,2013-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130521,0.150592106,2013-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130522,0.149745302,2013-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130523,0.149160532,2013-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130524,0.14861633,2013-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130525,0.148573071,2013-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130526,0.149100332,2013-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130527,0.153257483,2013-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130528,0.15939305,2013-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130529,0.167531071,2013-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130530,0.16893314,2013-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130531,0.165491636,2013-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130601,0.162749591,2013-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130602,0.200984395,2013-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130603,0.309928828,2013-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130604,0.348422763,2013-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130605,0.338972864,2013-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130606,0.342154505,2013-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130607,0.386452009,2013-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130608,0.407773368,2013-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130609,0.433300375,2013-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130610,0.444410449,2013-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130611,0.418052143,2013-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130612,0.40004068,2013-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130613,0.415827912,2013-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130614,0.448397905,2013-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130615,0.45442685,2013-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130616,0.447157822,2013-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130617,0.447589728,2013-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130618,0.445124656,2013-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130619,0.442785947,2013-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130620,0.436183724,2013-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130621,0.431230277,2013-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130622,0.42597582,2013-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130623,0.414207717,2013-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130624,0.426856591,2013-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130625,0.454555499,2013-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130626,0.445893579,2013-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130627,0.435918193,2013-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130628,0.426235047,2013-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130629,0.417412091,2013-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130630,0.411475005,2013-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130701,0.405948715,2013-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130702,0.403891468,2013-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130703,0.398084071,2013-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130704,0.391371219,2013-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130705,0.388028198,2013-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130706,0.380788652,2013-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130707,0.387550326,2013-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130708,0.397971276,2013-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130709,0.390555028,2013-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130710,0.40776006,2013-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130711,0.449492642,2013-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130712,0.453815817,2013-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130713,0.445889161,2013-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130714,0.433832806,2013-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130715,0.44238683,2013-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130716,0.452617587,2013-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130717,0.453022271,2013-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130718,0.453777369,2013-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130719,0.456542421,2013-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130720,0.453971287,2013-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130721,0.450019342,2013-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130722,0.4515168,2013-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130723,0.451813043,2013-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130724,0.443259201,2013-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130725,0.438357355,2013-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130726,0.444586591,2013-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130727,0.441778141,2013-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130728,0.437171199,2013-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130729,0.431832151,2013-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130730,0.43797231,2013-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130731,0.454021284,2013-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130801,0.452851083,2013-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130802,0.452761039,2013-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130803,0.44219146,2013-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130804,0.43065531,2013-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130805,0.422142037,2013-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130806,0.428420226,2013-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130807,0.419301881,2013-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130808,0.412532198,2013-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130809,0.417042473,2013-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130810,0.419757254,2013-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130811,0.412515617,2013-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130812,0.405786146,2013-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130813,0.419675805,2013-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130814,0.413862011,2013-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130815,0.405118084,2013-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130816,0.398916308,2013-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130817,0.411542871,2013-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130818,0.413163523,2013-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130819,0.402943721,2013-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130820,0.39261353,2013-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130821,0.386698014,2013-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130822,0.383471276,2013-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130823,0.384121446,2013-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130824,0.378071652,2013-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130825,0.391877064,2013-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130826,0.398764558,2013-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130827,0.386393569,2013-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130828,0.378273783,2013-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130829,0.369987231,2013-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130830,0.361656948,2013-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130831,0.353149499,2013-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130901,0.335892899,2013-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130902,0.317755131,2013-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130903,0.306908331,2013-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130904,0.29979367,2013-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130905,0.30047795,2013-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130906,0.30023137,2013-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130907,0.293653952,2013-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130908,0.290353275,2013-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130909,0.312277831,2013-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130910,0.434315176,2013-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130911,0.445066094,2013-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130912,0.438892147,2013-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130913,0.432117371,2013-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130914,0.439400336,2013-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130915,0.447901766,2013-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130916,0.446819612,2013-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130917,0.44998082,2013-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130918,0.452670832,2013-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130919,0.442243674,2013-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130920,0.42484521,2013-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130921,0.411788439,2013-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130922,0.417206096,2013-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130923,0.419004109,2013-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130924,0.415290676,2013-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130925,0.414798124,2013-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130926,0.40556616,2013-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130927,0.397330236,2013-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130928,0.390416734,2013-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130929,0.395517241,2013-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130930,0.391910849,2013-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131001,0.37670517,2013-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131002,0.365121789,2013-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131003,0.365014105,2013-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
