system:index,evaporation_from_vegetation_transpiration_sum,date,.geo
20100321,-1.13E-04,2010-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100322,-8.61E-05,2010-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100323,-8.23E-05,2010-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100324,-7.99E-05,2010-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100325,-7.56E-05,2010-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100326,-4.46E-05,2010-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100327,-3.13E-05,2010-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100328,-4.25E-05,2010-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100329,-3.40E-05,2010-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100330,-4.25E-05,2010-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100331,-6.09E-05,2010-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100401,-7.65E-05,2010-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100402,-5.76E-05,2010-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100403,-7.03E-05,2010-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100404,-9.83E-05,2010-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100405,-7.66E-05,2010-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100406,-9.21E-05,2010-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100407,-1.06E-04,2010-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100408,-7.79E-05,2010-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100409,-5.59E-05,2010-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100410,-6.88E-05,2010-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100411,-6.32E-05,2010-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100412,-5.65E-05,2010-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100413,-5.40E-05,2010-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100414,-5.07E-05,2010-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100415,-7.33E-05,2010-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100416,-6.38E-05,2010-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100417,-7.00E-05,2010-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100418,-6.44E-05,2010-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100419,-6.18E-05,2010-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100420,-5.83E-05,2010-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100421,-5.98E-05,2010-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100422,-5.24E-05,2010-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100423,-5.24E-05,2010-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100424,-6.43E-05,2010-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100425,-6.33E-05,2010-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100426,-5.35E-05,2010-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100427,-5.70E-05,2010-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100428,-5.65E-05,2010-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100429,-8.02E-05,2010-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100430,-7.14E-05,2010-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100501,-7.65E-05,2010-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100502,-5.30E-05,2010-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100503,-6.72E-05,2010-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100504,-6.81E-05,2010-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100505,-6.11E-05,2010-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100506,-6.17E-05,2010-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100507,-5.28E-05,2010-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100508,-5.36E-05,2010-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100509,-6.37E-05,2010-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100510,-6.00E-05,2010-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100511,-6.41E-05,2010-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100512,-6.48E-05,2010-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100513,-6.92E-05,2010-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100514,-5.88E-05,2010-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100515,-5.44E-05,2010-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100516,-6.14E-05,2010-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100517,-7.44E-05,2010-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100518,-7.22E-05,2010-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100519,-9.53E-05,2010-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100520,-8.16E-05,2010-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100521,-6.83E-05,2010-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100522,-6.10E-05,2010-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100523,-5.07E-05,2010-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100524,-5.95E-05,2010-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100525,-8.06E-05,2010-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100526,-8.64E-05,2010-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100527,-8.61E-05,2010-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100528,-7.26E-05,2010-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100529,-6.81E-05,2010-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100530,-6.73E-05,2010-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100531,-8.10E-05,2010-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100601,-6.99E-05,2010-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100602,-5.96E-05,2010-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100603,-4.91E-05,2010-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100604,-5.72E-05,2010-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100605,-9.33E-05,2010-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100606,-1.13E-04,2010-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100607,-8.06E-05,2010-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100608,-7.06E-05,2010-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100609,-5.04E-05,2010-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100610,-5.24E-05,2010-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100611,-7.63E-05,2010-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100612,-5.98E-05,2010-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100613,-7.02E-05,2010-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100614,-5.14E-05,2010-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100615,-4.88E-05,2010-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100616,-4.24E-05,2010-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100617,-4.66E-05,2010-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100618,-5.40E-05,2010-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100619,-4.96E-05,2010-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100620,-4.95E-05,2010-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100621,-5.05E-05,2010-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100622,-5.99E-05,2010-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100623,-7.11E-05,2010-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100624,-8.03E-05,2010-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100625,-8.08E-05,2010-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100626,-5.46E-05,2010-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100627,-4.32E-05,2010-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100628,-4.70E-05,2010-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100629,-4.99E-05,2010-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100630,-6.79E-05,2010-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100701,-5.76E-05,2010-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100702,-5.73E-05,2010-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100703,-3.58E-05,2010-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100704,-3.95E-05,2010-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100705,-4.23E-05,2010-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100706,-5.00E-05,2010-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100707,-3.92E-05,2010-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100708,-2.84E-05,2010-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100709,-2.70E-05,2010-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100710,-2.52E-05,2010-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100711,-3.91E-05,2010-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100712,-5.09E-05,2010-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100713,-6.41E-05,2010-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100714,-8.24E-05,2010-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100715,-6.26E-05,2010-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100716,-6.06E-05,2010-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100717,-5.86E-05,2010-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100718,-6.16E-05,2010-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100719,-6.46E-05,2010-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100720,-5.70E-05,2010-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100721,-4.60E-05,2010-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100722,-4.90E-05,2010-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100723,-6.06E-05,2010-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100724,-6.78E-05,2010-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100725,-6.72E-05,2010-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100726,-6.38E-05,2010-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100727,-5.61E-05,2010-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100728,-4.76E-05,2010-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100729,-4.05E-05,2010-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100730,-3.62E-05,2010-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100731,-5.89E-05,2010-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100801,-5.66E-05,2010-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100802,-5.19E-05,2010-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100803,-4.79E-05,2010-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100804,-4.51E-05,2010-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100805,-4.40E-05,2010-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100806,-4.65E-05,2010-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100807,-3.52E-05,2010-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100808,-4.12E-05,2010-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100809,-5.26E-05,2010-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100810,-6.12E-05,2010-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100811,-5.51E-05,2010-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100812,-3.60E-05,2010-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100813,-4.05E-05,2010-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100814,-4.21E-05,2010-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100815,-3.31E-05,2010-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100816,-4.57E-05,2010-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100817,-7.16E-05,2010-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100818,-7.22E-05,2010-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100819,-5.29E-05,2010-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100820,-2.83E-05,2010-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100821,-2.99E-05,2010-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100822,-4.78E-05,2010-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100823,-4.91E-05,2010-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100824,-4.14E-05,2010-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100825,-4.14E-05,2010-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100826,-4.23E-05,2010-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100827,-4.44E-05,2010-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100828,-4.09E-05,2010-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100829,-4.78E-05,2010-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100830,-5.51E-05,2010-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100831,-6.11E-05,2010-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100901,-6.52E-05,2010-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100902,-5.27E-05,2010-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100903,-4.71E-05,2010-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100904,-4.60E-05,2010-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100905,-4.29E-05,2010-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100906,-4.90E-05,2010-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100907,-5.07E-05,2010-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100908,-4.61E-05,2010-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100909,-4.55E-05,2010-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100910,-3.81E-05,2010-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100911,-3.82E-05,2010-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100912,-4.05E-05,2010-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100913,-4.34E-05,2010-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100914,-4.41E-05,2010-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100915,-4.32E-05,2010-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100916,-4.27E-05,2010-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100917,-4.97E-05,2010-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100918,-6.48E-05,2010-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100919,-4.74E-05,2010-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100920,-2.30E-05,2010-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100921,-1.66E-05,2010-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100922,-1.79E-05,2010-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100923,-2.15E-05,2010-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100924,-3.83E-05,2010-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100925,-3.80E-05,2010-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100926,-4.44E-05,2010-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100927,-5.46E-05,2010-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100928,-6.36E-05,2010-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100929,-4.67E-05,2010-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100930,-4.36E-05,2010-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101001,-4.57E-05,2010-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101002,-4.61E-05,2010-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101003,-5.16E-05,2010-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101004,-3.64E-05,2010-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101005,-4.39E-05,2010-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101006,-6.13E-05,2010-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101007,-5.34E-05,2010-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101008,-4.60E-05,2010-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101009,-5.36E-05,2010-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101010,-4.97E-05,2010-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101011,-8.03E-05,2010-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101012,-6.25E-05,2010-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101013,-4.79E-05,2010-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101014,-5.13E-05,2010-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101015,-7.46E-05,2010-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101016,-8.68E-05,2010-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101017,-6.84E-05,2010-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101018,-4.45E-05,2010-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101019,-3.09E-05,2010-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101020,-2.31E-05,2010-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101021,-3.01E-05,2010-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101022,-5.31E-05,2010-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101023,-4.64E-05,2010-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101024,-5.11E-05,2010-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101025,-3.83E-05,2010-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101026,-2.14E-05,2010-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101027,-2.91E-05,2010-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101028,-5.73E-05,2010-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101029,-5.94E-05,2010-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101030,-3.63E-05,2010-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101031,-3.89E-05,2010-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101101,-2.78E-05,2010-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101102,-3.14E-05,2010-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101103,-2.32E-05,2010-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101104,-3.28E-05,2010-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101105,-3.06E-05,2010-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101106,-5.58E-05,2010-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101107,-7.52E-05,2010-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101108,-3.98E-05,2010-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101109,-2.54E-05,2010-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101110,-2.26E-05,2010-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101111,-2.00E-05,2010-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101112,-2.36E-05,2010-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101113,-2.32E-05,2010-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101114,-3.81E-05,2010-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101115,-3.92E-05,2010-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101116,-5.99E-05,2010-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101117,-4.38E-05,2010-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101118,-4.27E-05,2010-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101119,-4.52E-05,2010-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101120,-4.18E-05,2010-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101121,-3.61E-05,2010-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101122,-4.37E-05,2010-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101123,-3.79E-05,2010-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101124,-5.36E-05,2010-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101125,-6.11E-05,2010-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101126,-5.49E-05,2010-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101127,-4.12E-05,2010-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101128,-6.10E-05,2010-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101129,-6.68E-05,2010-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101130,-5.74E-05,2010-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101201,-4.45E-05,2010-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101202,-3.68E-05,2010-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101203,-5.50E-05,2010-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101204,-7.69E-05,2010-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101205,-7.24E-05,2010-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101206,-7.62E-05,2010-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101207,-1.77E-05,2010-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101208,-9.82E-06,2010-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101209,-2.05E-05,2010-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101210,-3.24E-05,2010-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101211,-2.88E-05,2010-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101212,-3.26E-05,2010-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101213,-2.37E-05,2010-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101214,-2.08E-05,2010-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101215,-3.44E-05,2010-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101216,-3.69E-05,2010-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101217,-3.67E-05,2010-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101218,-5.88E-05,2010-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101219,-7.43E-05,2010-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101220,-4.49E-05,2010-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101221,-7.08E-05,2010-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101222,-8.14E-05,2010-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101223,-5.05E-05,2010-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101224,-5.23E-05,2010-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225,-4.58E-05,2010-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101226,-4.54E-05,2010-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101227,-4.68E-05,2010-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101228,-5.04E-05,2010-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101229,-2.15E-05,2010-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101230,-2.51E-05,2010-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101231,-2.27E-05,2010-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110101,-1.87E-05,2011-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110102,-1.90E-05,2011-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110103,-4.30E-05,2011-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110104,-5.22E-05,2011-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110105,-4.24E-05,2011-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110106,-5.34E-05,2011-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110107,-4.64E-05,2011-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110108,-4.25E-05,2011-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110109,-5.87E-05,2011-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110110,-7.69E-05,2011-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110111,-9.59E-05,2011-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110112,-7.66E-05,2011-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110113,-7.98E-05,2011-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110114,-9.14E-05,2011-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110115,-5.42E-05,2011-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110116,-1.48E-05,2011-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110117,-1.82E-05,2011-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
