system:index,evaporation_from_vegetation_transpiration_sum,date,.geo
20111216,-1.18E-04,2011-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111217,-1.07E-04,2011-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111218,-1.45E-04,2011-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111219,-1.09E-04,2011-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111220,-1.89E-04,2011-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111221,-1.81E-04,2011-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111222,-1.49E-04,2011-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111223,-1.01E-04,2011-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111224,-1.94E-04,2011-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111225,-1.77E-04,2011-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111226,-1.56E-04,2011-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111227,-1.74E-04,2011-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111228,-2.04E-04,2011-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111229,-7.67E-05,2011-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111230,-5.06E-05,2011-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111231,4.56374168785305E-6,2011-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120101,8.937596932194512E-6,2012-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120102,-2.29E-05,2012-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120103,-3.72E-05,2012-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120104,-6.22E-05,2012-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120105,-8.17E-05,2012-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120106,-1.15E-04,2012-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120107,-1.01E-04,2012-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120108,-1.51E-04,2012-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120109,-1.80E-04,2012-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120110,-1.20E-04,2012-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120111,-1.55E-04,2012-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120112,-2.87E-04,2012-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120113,-2.81E-04,2012-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120114,-2.65E-04,2012-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120115,-1.83E-04,2012-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120116,-1.07E-04,2012-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120117,-8.97E-05,2012-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120118,-1.45E-04,2012-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120119,-1.04E-04,2012-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120120,-6.65E-05,2012-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120121,-1.16E-04,2012-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120122,-1.14E-04,2012-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120123,-9.58E-05,2012-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120124,-8.26E-05,2012-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120125,-1.52E-04,2012-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120126,-1.22E-04,2012-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120127,-1.22E-04,2012-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120128,-1.58E-04,2012-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120129,-1.09E-04,2012-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120130,-1.82E-04,2012-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120131,-1.49E-04,2012-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120201,-1.27E-04,2012-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120202,-1.49E-04,2012-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120203,-1.31E-04,2012-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120204,-1.02E-04,2012-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120205,-1.37E-04,2012-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120206,-1.79E-04,2012-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120207,-1.98E-04,2012-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120208,-1.27E-04,2012-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120209,-1.95E-04,2012-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120210,-1.49E-04,2012-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120211,-9.67E-05,2012-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120212,-1.43E-04,2012-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120213,-1.25E-04,2012-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120214,-1.32E-04,2012-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120215,-1.50E-04,2012-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120216,-1.21E-04,2012-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120217,-1.65E-04,2012-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120218,-2.62E-04,2012-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120219,-1.26E-04,2012-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120220,-1.02E-04,2012-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120221,-1.71E-04,2012-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120222,-1.87E-04,2012-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120223,-1.50E-04,2012-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120224,-2.11E-04,2012-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120225,-2.52E-04,2012-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120226,-1.98E-04,2012-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120227,-1.75E-04,2012-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120228,-2.31E-04,2012-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120229,-1.91E-04,2012-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120301,-1.78E-04,2012-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120302,-2.43E-04,2012-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120303,-1.54E-04,2012-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120304,-1.08E-04,2012-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120305,-1.16E-04,2012-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120306,-1.31E-04,2012-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120307,-1.78E-04,2012-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120308,-3.14E-04,2012-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120309,-1.76E-04,2012-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120310,-2.19E-04,2012-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120311,-2.48E-04,2012-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120312,-1.76E-04,2012-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120313,-5.72E-05,2012-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120314,-6.31E-05,2012-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120315,-1.15E-04,2012-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120316,-1.30E-04,2012-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120317,-1.70E-04,2012-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120318,-1.67E-04,2012-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120319,-1.73E-04,2012-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120320,-1.61E-04,2012-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120321,-1.60E-04,2012-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120322,-1.55E-04,2012-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120323,-2.69E-04,2012-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120324,-2.91E-04,2012-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120325,-2.46E-04,2012-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120326,-2.22E-04,2012-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120327,-2.26E-04,2012-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120328,-2.33E-04,2012-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120329,-1.63E-04,2012-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120330,-1.87E-04,2012-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120331,-1.56E-04,2012-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120401,-2.67E-04,2012-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120402,-2.59E-04,2012-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120403,-1.09E-04,2012-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120404,-1.44E-04,2012-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120405,-1.51E-04,2012-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120406,-1.32E-04,2012-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120407,-1.58E-04,2012-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120408,-1.25E-04,2012-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120409,-1.35E-04,2012-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120410,-1.48E-04,2012-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120411,-1.66E-04,2012-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120412,-2.11E-04,2012-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120413,-1.33E-04,2012-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120414,-2.16E-04,2012-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120415,-1.61E-04,2012-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120416,-1.65E-04,2012-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120417,-1.71E-04,2012-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120418,-1.63E-04,2012-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120419,-1.40E-04,2012-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120420,-2.24E-04,2012-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120421,-2.38E-04,2012-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120422,-1.68E-04,2012-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120423,-1.43E-04,2012-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120424,-1.74E-04,2012-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120425,-1.24E-04,2012-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120426,-1.28E-04,2012-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120427,-1.47E-04,2012-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120428,-1.58E-04,2012-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120429,-1.90E-04,2012-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120430,-1.66E-04,2012-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120501,-1.70E-04,2012-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120502,-2.50E-04,2012-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120503,-3.41E-04,2012-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120504,-3.61E-04,2012-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120505,-2.83E-04,2012-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120506,-1.47E-04,2012-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120507,-1.13E-04,2012-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120508,-1.24E-04,2012-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120509,-1.94E-04,2012-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120510,-1.88E-04,2012-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120511,-1.69E-04,2012-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120512,-2.11E-04,2012-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120513,-1.96E-04,2012-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120514,-1.61E-04,2012-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120515,-2.25E-04,2012-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120516,-2.74E-04,2012-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120517,-3.13E-04,2012-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120518,-3.14E-04,2012-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120519,-2.04E-04,2012-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120520,-3.17E-04,2012-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120521,-2.33E-04,2012-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120522,-2.60E-04,2012-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120523,-2.76E-04,2012-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120524,-2.81E-04,2012-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120525,-2.84E-04,2012-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120526,-3.24E-04,2012-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120527,-4.20E-04,2012-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120528,-3.16E-04,2012-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120529,-3.18E-04,2012-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120530,-3.37E-04,2012-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120531,-3.25E-04,2012-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120601,-3.76E-04,2012-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120602,-3.75E-04,2012-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120603,-3.25E-04,2012-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120604,-1.81E-04,2012-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120605,-1.36E-04,2012-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120606,-2.10E-04,2012-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120607,-2.48E-04,2012-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120608,-2.55E-04,2012-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120609,-2.58E-04,2012-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120610,-2.98E-04,2012-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120611,-2.50E-04,2012-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120612,-1.76E-04,2012-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120613,-1.25E-04,2012-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120614,-9.55E-05,2012-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120615,-1.56E-04,2012-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120616,-2.20E-04,2012-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120617,-1.94E-04,2012-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120618,-1.48E-04,2012-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120619,-1.94E-04,2012-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120620,-2.25E-04,2012-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120621,-1.71E-04,2012-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120622,-1.15E-04,2012-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120623,-1.51E-04,2012-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120624,-1.71E-04,2012-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120625,-1.46E-04,2012-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120626,-1.66E-04,2012-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120627,-1.88E-04,2012-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120628,-1.46E-04,2012-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120629,-1.70E-04,2012-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120630,-2.00E-04,2012-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120701,-1.33E-04,2012-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120702,-1.71E-04,2012-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120703,-2.50E-04,2012-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120704,-2.22E-04,2012-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120705,-1.84E-04,2012-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120706,-1.46E-04,2012-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120707,-1.17E-04,2012-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120708,-1.33E-04,2012-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120709,-1.26E-04,2012-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120710,-1.17E-04,2012-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120711,-1.45E-04,2012-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120712,-1.62E-04,2012-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120713,-1.38E-04,2012-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120714,-1.33E-04,2012-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120715,-1.00E-04,2012-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120716,-1.02E-04,2012-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120717,-9.20E-05,2012-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120718,-1.66E-04,2012-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120719,-1.56E-04,2012-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120720,-9.24E-05,2012-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120721,-6.10E-05,2012-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120722,-1.01E-04,2012-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120723,-1.42E-04,2012-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120724,-1.87E-04,2012-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120725,-1.20E-04,2012-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120726,-1.37E-04,2012-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120727,-1.41E-04,2012-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120728,-1.71E-04,2012-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120729,-1.71E-04,2012-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120730,-1.75E-04,2012-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120731,-1.44E-04,2012-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120801,-1.39E-04,2012-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120802,-1.42E-04,2012-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120803,-9.35E-05,2012-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120804,-1.05E-04,2012-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120805,-9.96E-05,2012-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120806,-9.29E-05,2012-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120807,-1.09E-04,2012-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120808,-1.45E-04,2012-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120809,-1.57E-04,2012-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120810,-1.82E-04,2012-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120811,-1.79E-04,2012-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120812,-1.41E-04,2012-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120813,-1.64E-04,2012-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120814,-1.80E-04,2012-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120815,-1.77E-04,2012-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120816,-1.65E-04,2012-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120817,-1.82E-04,2012-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120818,-1.97E-04,2012-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120819,-1.52E-04,2012-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120820,-1.39E-04,2012-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120821,-1.29E-04,2012-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120822,-9.50E-05,2012-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120823,-7.02E-05,2012-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120824,-8.82E-05,2012-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120825,-8.16E-05,2012-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120826,-1.38E-04,2012-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120827,-1.64E-04,2012-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120828,-1.52E-04,2012-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120829,-9.65E-05,2012-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120830,-1.01E-04,2012-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120831,-1.35E-04,2012-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120901,-1.35E-04,2012-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120902,-1.26E-04,2012-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120903,-1.19E-04,2012-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120904,-1.29E-04,2012-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120905,-1.32E-04,2012-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120906,-1.25E-04,2012-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120907,-1.18E-04,2012-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120908,-1.12E-04,2012-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120909,-1.30E-04,2012-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120910,-1.24E-04,2012-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120911,-1.21E-04,2012-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120912,-1.09E-04,2012-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120913,-1.38E-04,2012-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120914,-1.96E-04,2012-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120915,-2.04E-04,2012-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120916,-1.70E-04,2012-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120917,-1.13E-04,2012-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120918,-8.86E-05,2012-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120919,-5.75E-05,2012-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120920,-6.72E-05,2012-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120921,-8.05E-05,2012-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120922,-1.33E-04,2012-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120923,-1.41E-04,2012-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120924,-1.76E-04,2012-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120925,-1.65E-04,2012-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120926,-1.24E-04,2012-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120927,-1.08E-04,2012-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120928,-1.63E-04,2012-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120929,-1.54E-04,2012-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120930,-7.56E-05,2012-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121001,-8.43E-05,2012-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121002,-1.46E-04,2012-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121003,-1.79E-04,2012-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121004,-1.11E-04,2012-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121005,-7.67E-05,2012-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121006,-5.58E-05,2012-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121007,-5.84E-05,2012-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121008,-1.65E-04,2012-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121009,-2.12E-04,2012-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121010,-2.37E-04,2012-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121011,-2.19E-04,2012-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121012,-1.60E-04,2012-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121013,-1.35E-04,2012-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
