system:index,evaporation_from_vegetation_transpiration_sum,date,.geo
20101101,-2.08E-04,2010-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101102,-1.37E-04,2010-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101103,-6.71E-05,2010-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101104,-5.11E-05,2010-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101105,-4.86E-05,2010-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101106,-6.02E-05,2010-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101107,-1.75E-04,2010-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101108,-1.14E-04,2010-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101109,-7.43E-05,2010-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101110,-3.96E-05,2010-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101111,-4.14E-05,2010-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101112,-4.59E-05,2010-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101113,-4.85E-05,2010-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101114,-6.51E-05,2010-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101115,-5.99E-05,2010-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101116,-8.72E-05,2010-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101117,-1.05E-04,2010-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101118,-8.40E-05,2010-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101119,-6.36E-05,2010-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101120,-6.16E-05,2010-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101121,-8.14E-05,2010-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101122,-1.08E-04,2010-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101123,-9.07E-05,2010-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101124,-6.69E-05,2010-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101125,-8.23E-05,2010-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101126,-8.64E-05,2010-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101127,-1.29E-04,2010-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101128,-1.74E-04,2010-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101129,-1.28E-04,2010-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101130,-1.06E-04,2010-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101201,-9.59E-05,2010-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101202,-1.08E-04,2010-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101203,-1.07E-04,2010-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101204,-1.18E-04,2010-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101205,-1.66E-04,2010-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101206,-2.35E-04,2010-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101207,-1.73E-04,2010-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101208,-6.38E-05,2010-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101209,-5.53E-05,2010-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101210,-9.99E-05,2010-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101211,-1.67E-04,2010-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101212,-1.61E-04,2010-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101213,-1.22E-04,2010-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101214,-1.30E-04,2010-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101215,-1.40E-04,2010-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101216,-1.34E-04,2010-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101217,-1.48E-04,2010-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101218,-2.05E-04,2010-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101219,-2.89E-04,2010-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101220,-2.19E-04,2010-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101221,-1.12E-04,2010-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101222,-9.86E-05,2010-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101223,-9.85E-05,2010-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101224,-9.41E-05,2010-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225,-1.01E-04,2010-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101226,-1.22E-04,2010-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101227,-1.14E-04,2010-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101228,-1.12E-04,2010-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101229,-8.70E-05,2010-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101230,-7.02E-05,2010-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101231,-1.17E-04,2010-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110101,-1.20E-04,2011-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110102,-1.01E-04,2011-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110103,-1.04E-04,2011-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110104,-8.49E-05,2011-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110105,-1.06E-04,2011-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110106,-1.92E-04,2011-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110107,-1.76E-04,2011-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110108,-1.18E-04,2011-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110109,-1.28E-04,2011-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110110,-1.41E-04,2011-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110111,-1.12E-04,2011-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110112,-9.68E-05,2011-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110113,-9.91E-05,2011-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110114,-1.08E-04,2011-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110115,-1.01E-04,2011-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110116,-9.37E-05,2011-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110117,-7.14E-05,2011-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110118,-7.83E-05,2011-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110119,-1.04E-04,2011-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110120,-1.06E-04,2011-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110121,-1.30E-04,2011-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110122,-8.95E-05,2011-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110123,-9.16E-05,2011-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110124,-7.56E-05,2011-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110125,-8.34E-05,2011-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110126,-1.04E-04,2011-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110127,-1.03E-04,2011-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110128,-1.13E-04,2011-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110129,-8.50E-05,2011-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110130,-1.01E-04,2011-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110131,-8.82E-05,2011-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110201,-7.71E-05,2011-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110202,-9.14E-05,2011-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110203,-1.10E-04,2011-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110204,-8.59E-05,2011-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110205,-1.10E-04,2011-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110206,-1.10E-04,2011-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110207,-9.74E-05,2011-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110208,-8.95E-05,2011-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110209,-9.97E-05,2011-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110210,-8.92E-05,2011-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110211,-9.93E-05,2011-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110212,-8.02E-05,2011-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110213,-9.13E-05,2011-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110214,-1.08E-04,2011-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110215,-1.12E-04,2011-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110216,-1.17E-04,2011-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110217,-1.07E-04,2011-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110218,-1.11E-04,2011-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110219,-1.32E-04,2011-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110220,-1.76E-04,2011-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110221,-1.35E-04,2011-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110222,-8.87E-05,2011-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110223,-7.49E-05,2011-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110224,-8.97E-05,2011-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110225,-1.09E-04,2011-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110226,-1.01E-04,2011-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110227,-9.79E-05,2011-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110228,-6.66E-05,2011-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110301,-7.43E-05,2011-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110302,-7.19E-05,2011-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110303,-7.83E-05,2011-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110304,-8.08E-05,2011-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110305,-8.45E-05,2011-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110306,-9.58E-05,2011-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110307,-9.77E-05,2011-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110308,-1.24E-04,2011-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110309,-1.95E-04,2011-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110310,-1.60E-04,2011-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110311,-1.61E-04,2011-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110312,-1.61E-04,2011-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110313,-1.09E-04,2011-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110314,-1.22E-04,2011-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110315,-1.71E-04,2011-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110316,-2.40E-04,2011-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110317,-1.19E-04,2011-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110318,-8.83E-05,2011-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110319,-1.13E-04,2011-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110320,-1.67E-04,2011-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110321,-1.56E-04,2011-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110322,-1.35E-04,2011-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110323,-1.52E-04,2011-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110324,-1.28E-04,2011-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110325,-9.84E-05,2011-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110326,-8.55E-05,2011-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110327,-1.32E-04,2011-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110328,-1.13E-04,2011-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110329,-1.55E-04,2011-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110330,-1.93E-04,2011-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110331,-2.41E-04,2011-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110401,-2.48E-04,2011-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110402,-1.42E-04,2011-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110403,-1.46E-04,2011-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110404,-1.38E-04,2011-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110405,-1.26E-04,2011-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110406,-1.06E-04,2011-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110407,-1.29E-04,2011-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110408,-8.84E-05,2011-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110409,-9.14E-05,2011-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110410,-8.15E-05,2011-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110411,-8.39E-05,2011-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110412,-8.78E-05,2011-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110413,-1.14E-04,2011-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110414,-1.24E-04,2011-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110415,-1.25E-04,2011-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110416,-9.86E-05,2011-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110417,-1.09E-04,2011-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110418,-1.50E-04,2011-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110419,-1.71E-04,2011-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110420,-1.44E-04,2011-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110421,-1.70E-04,2011-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110422,-1.47E-04,2011-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110423,-1.21E-04,2011-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110424,-1.12E-04,2011-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110425,-1.15E-04,2011-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110426,-1.41E-04,2011-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110427,-1.60E-04,2011-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110428,-1.49E-04,2011-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110429,-1.56E-04,2011-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110430,-1.39E-04,2011-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110501,-1.34E-04,2011-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110502,-1.59E-04,2011-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110503,-2.18E-04,2011-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110504,-2.33E-04,2011-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110505,-2.09E-04,2011-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110506,-1.92E-04,2011-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110507,-2.25E-04,2011-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110508,-1.43E-04,2011-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110509,-1.53E-04,2011-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110510,-1.83E-04,2011-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110511,-2.21E-04,2011-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110512,-1.94E-04,2011-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110513,-1.67E-04,2011-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110514,-1.53E-04,2011-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110515,-1.39E-04,2011-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110516,-1.82E-04,2011-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110517,-1.33E-04,2011-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110518,-1.30E-04,2011-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110519,-1.96E-04,2011-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110520,-2.18E-04,2011-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110521,-1.93E-04,2011-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110522,-1.43E-04,2011-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110523,-1.22E-04,2011-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110524,-1.46E-04,2011-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110525,-1.53E-04,2011-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110526,-1.41E-04,2011-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110527,-1.47E-04,2011-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110528,-1.52E-04,2011-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110529,-1.56E-04,2011-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110530,-1.66E-04,2011-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110531,-1.68E-04,2011-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110601,-1.20E-04,2011-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110602,-1.01E-04,2011-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110603,-1.08E-04,2011-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110604,-1.10E-04,2011-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110605,-1.06E-04,2011-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110606,-1.21E-04,2011-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110607,-1.17E-04,2011-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110608,-1.37E-04,2011-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110609,-1.24E-04,2011-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110610,-9.66E-05,2011-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110611,-9.42E-05,2011-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110612,-1.02E-04,2011-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110613,-9.58E-05,2011-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110614,-1.04E-04,2011-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110615,-1.20E-04,2011-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110616,-1.03E-04,2011-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110617,-1.11E-04,2011-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110618,-1.34E-04,2011-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110619,-1.27E-04,2011-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110620,-1.17E-04,2011-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110621,-1.24E-04,2011-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110622,-1.13E-04,2011-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110623,-1.20E-04,2011-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110624,-1.21E-04,2011-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110625,-1.23E-04,2011-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110626,-1.09E-04,2011-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110627,-1.20E-04,2011-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110628,-1.19E-04,2011-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110629,-1.09E-04,2011-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110630,-1.02E-04,2011-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110701,-1.12E-04,2011-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110702,-1.22E-04,2011-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110703,-1.17E-04,2011-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110704,-1.08E-04,2011-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110705,-1.06E-04,2011-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110706,-1.05E-04,2011-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110707,-8.84E-05,2011-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110708,-9.86E-05,2011-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110709,-9.74E-05,2011-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110710,-1.01E-04,2011-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110711,-9.77E-05,2011-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110712,-9.94E-05,2011-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110713,-8.69E-05,2011-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110714,-7.69E-05,2011-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110715,-6.52E-05,2011-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110716,-6.21E-05,2011-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110717,-8.58E-05,2011-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110718,-7.90E-05,2011-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110719,-8.40E-05,2011-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110720,-8.45E-05,2011-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110721,-9.21E-05,2011-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110722,-9.04E-05,2011-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110723,-7.95E-05,2011-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110724,-8.02E-05,2011-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110725,-5.53E-05,2011-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110726,-6.34E-05,2011-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110727,-8.27E-05,2011-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110728,-8.77E-05,2011-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110729,-8.50E-05,2011-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110730,-7.49E-05,2011-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110731,-9.40E-05,2011-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110801,-9.04E-05,2011-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110802,-5.46E-05,2011-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110803,-6.25E-05,2011-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110804,-7.68E-05,2011-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110805,-7.18E-05,2011-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110806,-8.33E-05,2011-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110807,-8.03E-05,2011-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110808,-8.96E-05,2011-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110809,-8.54E-05,2011-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110810,-9.08E-05,2011-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110811,-9.72E-05,2011-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110812,-9.09E-05,2011-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110813,-8.05E-05,2011-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110814,-7.04E-05,2011-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110815,-8.06E-05,2011-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110816,-8.95E-05,2011-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110817,-8.28E-05,2011-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110818,-7.96E-05,2011-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110819,-7.41E-05,2011-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110820,-7.23E-05,2011-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110821,-7.49E-05,2011-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110822,-7.21E-05,2011-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110823,-7.47E-05,2011-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110824,-8.01E-05,2011-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110825,-8.37E-05,2011-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110826,-8.27E-05,2011-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110827,-7.79E-05,2011-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110828,-7.55E-05,2011-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110829,-5.70E-05,2011-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110830,-5.23E-05,2011-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
