system:index,surface_net_solar_radiation_sum,date,.geo
20100211,1.7405772011371125E7,2010-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100212,1.837526526358542E7,2010-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100213,1.9427448873161003E7,2010-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100214,1.947929613848402E7,2010-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100215,1.974666413105213E7,2010-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100216,2.0212503313560385E7,2010-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100217,2.040163311008414E7,2010-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100218,2.0057401824939337E7,2010-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100219,1.948166379977216E7,2010-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100220,2.02689312592205E7,2010-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100221,1.953018616659952E7,2010-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100222,2.0043721514657006E7,2010-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100223,1.981369105005347E7,2010-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100224,1.5844628191662012E7,2010-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100225,1.5757224386631718E7,2010-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100226,1.58347251132418E7,2010-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100227,1.968382149347095E7,2010-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100228,2.087028426474206E7,2010-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100301,2.131665536544391E7,2010-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100302,2.1671708157628912E7,2010-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100303,2.1451607034607045E7,2010-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100304,2.0854505160385232E7,2010-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100305,1.9595363328961574E7,2010-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100306,1.8961054367879122E7,2010-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100307,1.970445271093794E7,2010-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100308,1.947301102558666E7,2010-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100309,2.163443804696531E7,2010-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100310,2.151867289997206E7,2010-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100311,2.123338265056898E7,2010-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100312,2.1353048956740998E7,2010-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100313,2.0153120608780403E7,2010-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100314,1.9231805769695222E7,2010-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100315,2.0276234845940724E7,2010-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100316,1.7576843557036225E7,2010-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100317,2.024404142386477E7,2010-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100318,2.1958538517136037E7,2010-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100319,2.1402735456824843E7,2010-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100320,2.2200268434891224E7,2010-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100321,2.219777945492641E7,2010-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100322,2.246381020918446E7,2010-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100323,2.2353199024956092E7,2010-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100324,2.239930315807378E7,2010-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100325,2.227933227922203E7,2010-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100326,2.2274773190850787E7,2010-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100327,2.084571731584927E7,2010-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100328,1.982810533222728E7,2010-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100329,2.0267834753650952E7,2010-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100330,1.74184596951712E7,2010-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100331,1.574406110115543E7,2010-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100401,2.103142120965377E7,2010-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100402,2.182543923927659E7,2010-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100403,1.766550323831705E7,2010-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100404,2.0890383974138487E7,2010-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100405,2.1678731288218748E7,2010-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100406,2.1081891841582537E7,2010-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100407,2.1298177243784558E7,2010-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100408,1.9952942780894194E7,2010-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100409,2.0857822745814357E7,2010-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100410,2.1238688446822874E7,2010-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100411,2.148578351295781E7,2010-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100412,1.8364159184287712E7,2010-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100413,1.873662990157134E7,2010-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100414,1.775166099180227E7,2010-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100415,1.892173586828146E7,2010-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100416,1.898759074022825E7,2010-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100417,2.020674286670613E7,2010-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100418,1.875323734540578E7,2010-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100419,1.6266588573576376E7,2010-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100420,1.8466589213599972E7,2010-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100421,1.8952483617394786E7,2010-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100422,1.9874337702529818E7,2010-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100423,2.0221201326902874E7,2010-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100424,1.770066869880515E7,2010-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100425,1.9015334124422796E7,2010-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100426,1.9329664431526486E7,2010-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100427,1.8636676565781653E7,2010-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100428,1.932433842550074E7,2010-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100429,1.9876419447958566E7,2010-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100430,1.699278575507629E7,2010-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100501,1.9610417284956384E7,2010-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100502,1.9102954835896984E7,2010-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100503,1.912328402053362E7,2010-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100504,1.991886193446349E7,2010-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100505,1.8694066294626575E7,2010-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100506,1.9711733171559334E7,2010-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100507,1.7978404146442752E7,2010-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100508,1.829056511419786E7,2010-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100509,1.9024871999961626E7,2010-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100510,1.7283292197837792E7,2010-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100511,1.936682937492389E7,2010-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100512,1.916556849149436E7,2010-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100513,1.8071204867770266E7,2010-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100514,1.9184836637061328E7,2010-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100515,1.9562351703674253E7,2010-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100516,1.8380401295643643E7,2010-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100517,1.8450391983391684E7,2010-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100518,1.6693838888869112E7,2010-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100519,5963510.576,2010-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100520,8176317.461970988,2010-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100521,9869584.494795077,2010-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100522,1.9653096390281383E7,2010-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100523,1.5957302671286283E7,2010-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100524,1.9021212980828926E7,2010-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100525,2.049012865652374E7,2010-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100526,1.81654913671187E7,2010-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100527,2.1736979266418573E7,2010-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100528,2.0702671653441086E7,2010-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100529,1.982981627586544E7,2010-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100530,1.9239243602210023E7,2010-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100531,1.6180088177136695E7,2010-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100601,2.106546438655844E7,2010-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100602,2.036249418495592E7,2010-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100603,1.9788321141339876E7,2010-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100604,1.8861609050144207E7,2010-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100605,1.5932080184216166E7,2010-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100606,1.891435570096318E7,2010-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100607,1.3022214813929351E7,2010-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100608,1.4221310568667166E7,2010-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100609,1.2366989855172753E7,2010-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100610,1.4277063574621383E7,2010-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100611,6797949.751098639,2010-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100612,1.3115527526460772E7,2010-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100613,1.190681915494054E7,2010-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100614,7002390.785084622,2010-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100615,9196927.605821287,2010-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100616,1.414018068110474E7,2010-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100617,1.357011880766286E7,2010-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100618,1.4761446705570593E7,2010-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100619,1.4072300805063449E7,2010-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100620,1.1624650371593514E7,2010-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100621,1.7561224450688846E7,2010-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100622,1.5935999625664039E7,2010-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100623,1.3602017958950259E7,2010-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100624,1.1031421666884743E7,2010-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100625,1.0895769497999853E7,2010-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100626,1.1889884736111036E7,2010-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100627,1.1284161326020105E7,2010-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100628,1.4933991792246088E7,2010-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100629,1.4657279930307897E7,2010-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100630,1.4509512369862903E7,2010-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100701,9794874.907672089,2010-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100702,5078274.522638417,2010-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100703,8899516.396722302,2010-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100704,1.1891906351537917E7,2010-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100705,9849023.240539633,2010-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100706,1.2237396387270233E7,2010-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100707,9999900.257687021,2010-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100708,1.0140583593504628E7,2010-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100709,1.6600757659281904E7,2010-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100710,1.8275756537934817E7,2010-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100711,1.6455717354275135E7,2010-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100712,1.3869064297620235E7,2010-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100713,1.4338633424009144E7,2010-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100714,1.6986451972208995E7,2010-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100715,1.365878876049664E7,2010-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100716,1.088240349609826E7,2010-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100717,1.0685310332441855E7,2010-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100718,1.1376402211162824E7,2010-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100719,1.0504757208226707E7,2010-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100720,6464395.193492058,2010-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100721,7830406.933,2010-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100722,7842041.351571075,2010-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100723,1.0026575294439876E7,2010-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100724,9650331.506663386,2010-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100725,9965980.866,2010-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100726,1.3999231202668514E7,2010-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100727,1.3227474084618641E7,2010-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100728,1.016878211246897E7,2010-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100729,8729131.724,2010-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100730,8625924.746,2010-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100731,1.0805608014392707E7,2010-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100801,1.1029272624018893E7,2010-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100802,1.2513061367450165E7,2010-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100803,1.0857621051323526E7,2010-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100804,1.1800636749624481E7,2010-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100805,1.1613579997180779E7,2010-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100806,1.423811575950748E7,2010-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100807,1.4803962516595233E7,2010-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100808,1.4654064994108584E7,2010-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100809,1.3716013849119095E7,2010-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100810,1.5304666759763934E7,2010-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100811,1.5865911355381222E7,2010-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100812,1.3433581154493932E7,2010-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100813,1.2536298424827347E7,2010-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100814,1.3284732885275306E7,2010-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100815,1.1209981718150692E7,2010-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100816,1.1798418815649504E7,2010-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100817,1.2848246528507166E7,2010-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100818,9745720.028869161,2010-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100819,1.3336314981610464E7,2010-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100820,1.210158402297599E7,2010-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100821,7732146.584504377,2010-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100822,1.0623739004785353E7,2010-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100823,9364328.200308092,2010-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100824,7568832.655508397,2010-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100825,3843221.0268925535,2010-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100826,9552729.970931968,2010-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100827,1.3171871920772087E7,2010-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100828,1.4433545292353375E7,2010-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100829,1.0192187820016172E7,2010-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100830,9674598.264372202,2010-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100831,6190928.748644039,2010-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100901,1.3766976232645461E7,2010-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100902,1.2568026727157896E7,2010-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100903,9544263.162805058,2010-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100904,1.1358451289014269E7,2010-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100905,1.1596351408618534E7,2010-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100906,1.1364499193879351E7,2010-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100907,1.1668609393486131E7,2010-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100908,1.2560072640491143E7,2010-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100909,1.3904257298494274E7,2010-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100910,1.327648767186724E7,2010-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100911,9232111.457,2010-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100912,1.2504169508746402E7,2010-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100913,1.032752947358982E7,2010-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100914,8288165.951581193,2010-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100915,1.1336399018958246E7,2010-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100916,1.2558123831938572E7,2010-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100917,1.2279009160704598E7,2010-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100918,1.0105194790604444E7,2010-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100919,1.4296861657498939E7,2010-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100920,1.690010885761691E7,2010-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100921,1.4721975591180861E7,2010-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100922,1.540383021034286E7,2010-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100923,1.6133088714208467E7,2010-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100924,1.5442817646366524E7,2010-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100925,1.4194844655612657E7,2010-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100926,1.5676566821273778E7,2010-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100927,1.5094206853244662E7,2010-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100928,1.5770467217231616E7,2010-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100929,1.5798396800850805E7,2010-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100930,1.745083187004352E7,2010-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101001,1.410095746018496E7,2010-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101002,1.4712118898066266E7,2010-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101003,1.212438026952569E7,2010-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101004,1.6553717256852629E7,2010-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101005,1.5482131881531661E7,2010-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101006,1.142739449981964E7,2010-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101007,1.3288671076741794E7,2010-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101008,1.6690912457423275E7,2010-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101009,1.3791359774571862E7,2010-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101010,1.1961210070194535E7,2010-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101011,1.7930786855830442E7,2010-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101012,1.4944028355860977E7,2010-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101013,1.491750334681189E7,2010-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101014,1.6752118069489723E7,2010-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101015,1.1289001166468667E7,2010-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101016,1.667914850377961E7,2010-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101017,1.0449646442032278E7,2010-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101018,1.4796496082786849E7,2010-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101019,1.5448773924993955E7,2010-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101020,1.3687340517596615E7,2010-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101021,1.2958871320444446E7,2010-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101022,1.2686424624434108E7,2010-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101023,9147523.068448234,2010-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101024,1.1343840984967042E7,2010-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101025,1.5536939374595918E7,2010-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101026,1.5184016948868398E7,2010-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101027,1.294810161554901E7,2010-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101028,1.4538958906161303E7,2010-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101029,9209193.951172972,2010-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101030,7993568.680330143,2010-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101031,6935953.665680987,2010-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101101,6545514.2737684725,2010-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101102,8884861.232186629,2010-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101103,1.2582375029774584E7,2010-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101104,1.3396850822397495E7,2010-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101105,1.2080725797580987E7,2010-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101106,1.3370994340313366E7,2010-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101107,4093503.103531536,2010-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101108,6040387.206108784,2010-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101109,1.2633654703187509E7,2010-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101110,1.1341712174247703E7,2010-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101111,1.1729796642019378E7,2010-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101112,1.179752609370787E7,2010-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101113,1.2883660747122778E7,2010-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101114,1.4923570594947375E7,2010-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101115,1.4090603598295206E7,2010-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101116,1.0936868510981202E7,2010-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101117,5893901.671403174,2010-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101118,1.200737164234562E7,2010-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101119,1.2623355402634645E7,2010-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101120,1.6981282772014294E7,2010-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101121,1.1850928559898954E7,2010-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101122,1.3695000254351392E7,2010-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101123,1.2610288127740944E7,2010-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101124,1.0932666655822422E7,2010-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101125,1.2422969514346467E7,2010-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101126,7324737.105045822,2010-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
